user_id,email,status,prefix,first_name,last_name,suffix,class_year
2037767,Andrew.Bailey@modolabs.com,Pending,Dr.,Andrew,Bailey,,1961
2037828,Andrew.Chisholm@modolabs.com,Pending,Dr.,Andrew,Chisholm,,1961
2038108,Andrew.Currier@modolabs.com,Pending,Mr.,Andrew,Currier,,1961
2038381,Andrew.Dunster@modolabs.com,Pending,Mr.,Andrew,Dunster,,1961
2038772,Andrew.Ellwood@modolabs.com,Pending,Ms.,Andrew,Ellwood,,1961
2038872,Andrew.Huang@modolabs.com,Pending,,Andrew,Huang,,1961
2038888,Andrew.Jones@modolabs.com,Pending,Dr.,Andrew,Jones,,1961
2038900,Andrew.Kim@modolabs.com,Pending,Dr.,Andrew,Kim,,1961
2038941,Andrew.Kirkland@modolabs.com,Pending,Mr.,Andrew,Kirkland,Jr.,1961
2039313,Andrew.Lee@modolabs.com,Pending,Mr.,Andrew,Lee,,1961
2039328,Andrew.Leverett@modolabs.com,Pending,Mr.,Andrew,Leverett,Jr.,1961
2039331,Andrew.Lowell@modolabs.com,Pending,Mr.,Andrew,Lowell,,1961
2039338,Andrew.Mallon@modolabs.com,Pending,Dr.,Andrew,Mallon,,1961
2039347,Andrew.Mather@modolabs.com,Pending,Mr.,Andrew,Mather,,1961
2039359,Andrew.Moreland@modolabs.com,Pending,Dr.,Andrew,Moreland,,1961
2039361,Andrew.Nagatoshi@modolabs.com,Pending,Mr.,Andrew,Nagatoshi,,1961
2039375,Andrew.North@modolabs.com,Pending,Ms.,Andrew,North,,1961
2039417,Andrew.Ormsbee@modolabs.com,Pending,Mrs.,Andrew,Ormsbee,,1961
2039472,Andrew.Patt@modolabs.com,Pending,Mr.,Andrew,Patt,,1961
2039561,Andrew.Pforzheimer@modolabs.com,Pending,Mr.,Andrew,Pforzheimer,,1961
2039590,Andrew.Quincy@modolabs.com,Pending,Mr.,Andrew,Quincy,Jr.,1961
2039606,Andrew.Smith@modolabs.com,Pending,Mr.,Andrew,Smith,,1961
2039610,Andrew.Swamy@modolabs.com,Pending,Mr.,Andrew,Swamy,,1961
2039684,Andrew.Tepfenhart@modolabs.com,Pending,Mr.,Andrew,Tepfenhart,,1961
2039720,Andrew.Winthrop@modolabs.com,Pending,Mr.,Andrew,Winthrop,,1961
2039744,Andrew.Yu@modolabs.com,Pending,Dr.,Andrew,Yu,,1961
2039827,Andy.Adams@modolabs.com,Pending,Mr.,Andy,Adams,,1961
2039987,Andy.Akins@modolabs.com,Pending,Mr.,Andy,Akins,Jr.,1961
2039993,Andy.Amjad@modolabs.com,Pending,Mr.,Andy,Amjad,Jr.,1961
2040066,Andy.Bailey@modolabs.com,Pending,Mr.,Andy,Bailey,,1961
2040102,Andy.Cabot@modolabs.com,Pending,Dr.,Andy,Cabot,,1961
2040119,Andy.Chisholm@modolabs.com,Pending,Mr.,Andy,Chisholm,,1961
2040149,Andy.Currier@modolabs.com,Pending,Dr.,Andy,Currier,,1961
2040191,Andy.Dunster@modolabs.com,Pending,Mr.,Andy,Dunster,,1961
2040196,Andy.Ellwood@modolabs.com,Pending,Mr.,Andy,Ellwood,Tony,1961
2040253,Andy.Huang@modolabs.com,Pending,Mr.,Andy,Huang,,1961
2040279,Andy.Jones@modolabs.com,Pending,Mr.,Andy,Jones,,1961
2040615,Andy.Kim@modolabs.com,Pending,Prof.,Andy,Kim,,1961
2040675,Andy.Kirkland@modolabs.com,Pending,Dr.,Andy,Kirkland,,1961
2040848,Andy.Lee@modolabs.com,Pending,Mr.,Andy,Lee,Jr.,1961
2040876,Andy.Leverett@modolabs.com,Pending,Mr.,Andy,Leverett,,1961
2040892,Andy.Lowell@modolabs.com,Pending,Mrs.,Andy,Lowell,,1961
2040965,Andy.Mallon@modolabs.com,Pending,Mr.,Andy,Mallon,,1961
2041143,Andy.Mather@modolabs.com,Pending,Mr.,Andy,Mather,,1961
2041163,Andy.Moreland@modolabs.com,Pending,Mr.,Andy,Moreland,,1961
2041174,Andy.Nagatoshi@modolabs.com,Pending,Mr.,Andy,Nagatoshi,,1961
2041217,Andy.North@modolabs.com,Pending,Mrs.,Andy,North,,1961
2041255,Andy.Ormsbee@modolabs.com,Pending,Mr.,Andy,Ormsbee,II,1961
2041417,Andy.Patt@modolabs.com,Pending,Mr.,Andy,Patt,,1961
2041424,Andy.Pforzheimer@modolabs.com,Pending,Dr.,Andy,Pforzheimer,,1961
2041430,Andy.Quincy@modolabs.com,Pending,Dr.,Andy,Quincy,,1961
2041433,Andy.Smith@modolabs.com,Pending,Mr.,Andy,Smith,,1961
2041447,Andy.Swamy@modolabs.com,Pending,Dr.,Andy,Swamy,,1961
2041450,Andy.Tepfenhart@modolabs.com,Pending,Mr.,Andy,Tepfenhart,,1961
2041464,Andy.Winthrop@modolabs.com,Pending,Mr.,Andy,Winthrop,,1961
2041473,Andy.Yu@modolabs.com,Pending,Mr.,Andy,Yu,,1961
2041480,Bob.Adams@modolabs.com,Pending,Dr.,Bob,Adams,,1961
2041516,Bob.Akins@modolabs.com,Pending,Mr.,Bob,Akins,III,1961
2041708,Bob.Amjad@modolabs.com,Pending,Dr.,Bob,Amjad,,1961
2041935,Bob.Bailey@modolabs.com,Pending,Mrs.,Bob,Bailey,,1961
2042035,Bob.Cabot@modolabs.com,Pending,Dr.,Bob,Cabot,,1961
2042068,Bob.Chisholm@modolabs.com,Pending,Mr.,Bob,Chisholm,,1961
2042078,Bob.Currier@modolabs.com,Pending,Mr.,Bob,Currier,,1961
2042084,Bob.Dunster@modolabs.com,Pending,Rev.,Bob,Dunster,,1961
2042090,Bob.Ellwood@modolabs.com,Pending,Ms.,Bob,Ellwood,,1961
2042457,Bob.Huang@modolabs.com,Pending,Mr.,Bob,Huang,,1961
2042562,Bob.Jones@modolabs.com,Pending,,Bob,Jones,,
2042571,Bob.Kim@modolabs.com,Pending,Mr.,Bob,Kim,,1961
2042841,Bob.Kirkland@modolabs.com,Pending,,Bob,Kirkland,,1961
2043119,Bob.Lee@modolabs.com,Pending,Mr.,Bob,Lee,,1961
2043182,Bob.Leverett@modolabs.com,Pending,Mr.,Bob,Leverett,,1961
2043196,Bob.Lowell@modolabs.com,Pending,,Bob,Lowell,,1961
2043368,Bob.Mallon@modolabs.com,Pending,Dr.,Bob,Mallon,III,1961
2043495,Bob.Mather@modolabs.com,Pending,Dr.,Bob,Mather,,1961
2043537,Bob.Moreland@modolabs.com,Pending,Dr.,Bob,Moreland,,1961
2043710,Bob.Nagatoshi@modolabs.com,Pending,Mr.,Bob,Nagatoshi,,1961
2043715,Bob.North@modolabs.com,Pending,Dr.,Bob,North,,1961
2043719,Bob.Ormsbee@modolabs.com,Pending,Dr.,Bob,Ormsbee,,1961
2043729,Bob.Patt@modolabs.com,Pending,Mrs.,Bob,Patt,,1961
2043734,Bob.Pforzheimer@modolabs.com,Pending,Ms.,Bob,Pforzheimer,,1961
2043749,Bob.Quincy@modolabs.com,Pending,Dr.,Bob,Quincy,,1961
2043768,Bob.Smith@modolabs.com,Pending,Mr.,Bob,Smith,Sr.,1961
2043779,Bob.Swamy@modolabs.com,Pending,Dr.,Bob,Swamy,,1961
2043781,Bob.Tepfenhart@modolabs.com,Pending,Mr.,Bob,Tepfenhart,Jr.,1961
2043787,Bob.Winthrop@modolabs.com,Pending,Mr.,Bob,Winthrop,,1961
2045496,Bob.Yu@modolabs.com,Pending,Sen.,Bob,Yu,,1961
2045544,Brian.Akins@modolabs.com,Pending,Dr.,Brian,Akins,,1961
2045573,Brian.Amjad@modolabs.com,Pending,Dr.,Brian,Amjad,,1961
2045598,Brian.Bailey@modolabs.com,Pending,Mr.,Brian,Bailey,,1961
2045618,Brian.Cabot@modolabs.com,Pending,Mr.,Brian,Cabot,,1961
2045633,Brian.Chisholm@modolabs.com,Pending,Dr.,Brian,Chisholm,,1961
2045925,Brian.Jones@modolabs.com,Pending,Mr.,Brian,Jones,,1961
2046186,Brian.Kim@modolabs.com,Pending,Dr.,Brian,Kim,,1961
2046233,Brian.Kirkland@modolabs.com,Pending,Prof.,Brian,Kirkland,,1961
2046654,Brian.Lee@modolabs.com,Pending,Mr.,Brian,Lee,,1961
2046711,Brian.Leverett@modolabs.com,Pending,Dr.,Brian,Leverett,,1961
2046713,Brian.Lowell@modolabs.com,Pending,Mr.,Brian,Lowell,,1961
2046714,Brian.Mallon@modolabs.com,Pending,Mrs.,Brian,Mallon,,1961
2046939,Brian.Mather@modolabs.com,Pending,Dr.,Brian,Mather,,1961
2046960,Brian.Moreland@modolabs.com,Pending,Mrs.,Brian,Moreland,,1961
2047048,Brian.Nagatoshi@modolabs.com,Pending,Dr.,Brian,Nagatoshi,,1961
2047488,Brian.North@modolabs.com,Pending,Mr.,Brian,North,,1961
2047548,Brian.Ormsbee@modolabs.com,Pending,Ms.,Brian,Ormsbee,,1961
2047770,Brian.Patt@modolabs.com,Pending,Mr.,Brian,Patt,III,1961
2047784,Brian.Pforzheimer@modolabs.com,Pending,Dr.,Brian,Pforzheimer,,1961
2047793,Brian.Quincy@modolabs.com,Pending,Mr.,Brian,Quincy,,1961
2047801,Brian.Smith@modolabs.com,Pending,Ms.,Brian,Smith,,1961
2047835,Brian.Swamy@modolabs.com,Pending,Mrs.,Brian,Swamy,,1961
2047847,Brian.Tepfenhart@modolabs.com,Pending,Mr.,Brian,Tepfenhart,,1961
2047877,Brian.Winthrop@modolabs.com,Pending,Mr.,Brian,Winthrop,,1961
2047897,Brian.Yu@modolabs.com,Pending,Dr.,Brian,Yu,,1961
2047903,Catherine.Adams@modolabs.com,Pending,Mr.,Catherine,Adams,Jr.,1961
2047905,Catherine.Akins@modolabs.com,Pending,Ms.,Catherine,Akins,,1961
2047923,Catherine.Amjad@modolabs.com,Pending,Rev.,Catherine,Amjad,III,1961
2047938,Catherine.Bailey@modolabs.com,Pending,Mr.,Catherine,Bailey,Jr.,1961
2047949,Catherine.Cabot@modolabs.com,Pending,Dr.,Catherine,Cabot,,1961
2047960,Catherine.Chisholm@modolabs.com,Pending,Mr.,Catherine,Chisholm,,1961
2047966,Catherine.Currier@modolabs.com,Pending,Amb.,Catherine,Currier,,1961
2047968,Catherine.Dunster@modolabs.com,Pending,Ms.,Catherine,Dunster,,1961
2047976,Catherine.Ellwood@modolabs.com,Pending,Prof.,Catherine,Ellwood,,1961
2047986,Catherine.Huang@modolabs.com,Pending,Ms.,Catherine,Huang,,1961
2047987,Catherine.Jones@modolabs.com,Pending,Mr.,Catherine,Jones,,1961
2048003,Catherine.Kim@modolabs.com,Pending,Mr.,Catherine,Kim,,1961
2048014,Catherine.Kirkland@modolabs.com,Pending,Mr.,Catherine,Kirkland,,1961
2048065,Catherine.Lee@modolabs.com,Pending,Mr.,Catherine,Lee,,1961
2048139,Catherine.Leverett@modolabs.com,Pending,Mrs.,Catherine,Leverett,,1961
2048473,Catherine.Lowell@modolabs.com,Pending,Mr.,Catherine,Lowell,,1961
2048489,Catherine.Mallon@modolabs.com,Pending,Ms.,Catherine,Mallon,,1961
2048551,Catherine.Mather@modolabs.com,Pending,Ms.,Catherine,Mather,,1963
2048805,Catherine.Moreland@modolabs.com,Pending,,Catherine,Moreland,,1961
2049086,Catherine.Nagatoshi@modolabs.com,Pending,Dr.,Catherine,Nagatoshi,,1961
2049139,Catherine.North@modolabs.com,Pending,Mr.,Catherine,North,,1961
2049254,Catherine.Ormsbee@modolabs.com,Pending,,Catherine,Ormsbee,,1961
2049479,Catherine.Patt@modolabs.com,Pending,Mrs.,Catherine,Patt,,1961
2049775,Catherine.Pforzheimer@modolabs.com,Pending,Mrs.,Catherine,Pforzheimer,,1961
2050066,Catherine.Quincy@modolabs.com,Pending,Dr.,Catherine,Quincy,,1961
2050601,Catherine.Smith@modolabs.com,Pending,Mr.,Catherine,Smith,,1961
2050829,Catherine.Swamy@modolabs.com,Pending,Ms.,Catherine,Swamy,,1961
2051116,Catherine.Tepfenhart@modolabs.com,Pending,Dr.,Catherine,Tepfenhart,,1961
2051171,Catherine.Winthrop@modolabs.com,Pending,Dr.,Catherine,Winthrop,,1961
2051500,Catherine.Yu@modolabs.com,Pending,Mr.,Catherine,Yu,,1961
2052505,Cathy.Adams@modolabs.com,Pending,Dr.,Cathy,Adams,,1961
2052521,Cathy.Akins@modolabs.com,Pending,Mr.,Cathy,Akins,,1961
2052531,Cathy.Amjad@modolabs.com,Pending,Mr.,Cathy,Amjad,,1961
2052541,Cathy.Bailey@modolabs.com,Pending,Mr.,Cathy,Bailey,,1961
2052556,Cathy.Cabot@modolabs.com,Pending,Mr.,Cathy,Cabot,,1961
2052571,Cathy.Chisholm@modolabs.com,Pending,,Cathy,Chisholm,,1961
2052581,Cathy.Currier@modolabs.com,Pending,,Cathy,Currier,,1961
2052586,Cathy.Dunster@modolabs.com,Pending,Ms.,Cathy,Dunster,,1961
2052590,Cathy.Ellwood@modolabs.com,Pending,Mr.,Cathy,Ellwood,,1961
2052595,Cathy.Huang@modolabs.com,Pending,Mr.,Cathy,Huang,,1961
2052598,Cathy.Jones@modolabs.com,Pending,Dr.,Cathy,Jones,,1961
2052601,Cathy.Kim@modolabs.com,Pending,Mr.,Cathy,Kim,,1961
2053001,Cathy.Kirkland@modolabs.com,Pending,Mr.,Cathy,Kirkland,,1961
2053045,Cathy.Lee@modolabs.com,Pending,Mr.,Cathy,Lee,,1961
2053220,Cathy.Leverett@modolabs.com,Pending,Mr.,Cathy,Leverett,,1961
2053310,Cathy.Lowell@modolabs.com,Pending,Mr.,Cathy,Lowell,,1961
2053318,Cathy.Mallon@modolabs.com,Pending,Mr.,Cathy,Mallon,,1961
2053539,Cathy.Mather@modolabs.com,Pending,Mr.,Cathy,Mather,,1961
2053612,Cathy.Moreland@modolabs.com,Pending,,Cathy,Moreland,,1961
2053741,Cathy.Nagatoshi@modolabs.com,Pending,,Cathy,Nagatoshi,,1961
2053742,Cathy.North@modolabs.com,Pending,Dr.,Cathy,North,,1961
2054088,Cathy.Ormsbee@modolabs.com,Pending,Mr.,Cathy,Ormsbee,,1961
2054227,Cathy.Patt@modolabs.com,Pending,Dr.,Cathy,Patt,,1961
2054281,Cathy.Pforzheimer@modolabs.com,Pending,,Cathy,Pforzheimer,,
2054291,Cathy.Quincy@modolabs.com,Pending,Mr.,Cathy,Quincy,,1961
2054542,Cathy.Smith@modolabs.com,Pending,Mr.,Cathy,Smith,,1961
2054557,Cathy.Swamy@modolabs.com,Pending,Mr.,Cathy,Swamy,,1961
2054563,Cathy.Tepfenhart@modolabs.com,Pending,Ms.,Cathy,Tepfenhart,,1961
2054575,Cathy.Winthrop@modolabs.com,Pending,Mr.,Cathy,Winthrop,,1961
2054583,Cathy.Yu@modolabs.com,Pending,Mr.,Cathy,Yu,,1961
2054591,Charles.Adams@modolabs.com,Pending,Mrs.,Charles,Adams,,1961
2054597,Charles.Akins@modolabs.com,Pending,Professor,Charles,Akins,,1961
2054610,Charles.Amjad@modolabs.com,Pending,Mr.,Charles,Amjad,,1961
2030096,modo.sdoe@gmail.com,Pending,Dr.,Shanon,Doe,,1961
