user_id,email,status,prefix,first_name,last_name,suffix,class_year
2047559,Andrew.Cabot@modolabs.com,Pending,Ms.,Andrew,Cabot,,1986
2048301,Andrew.Chisholm@modolabs.com,Pending,Mrs.,Andrew,Chisholm,,1986
2048716,Andrew.Currier@modolabs.com,Pending,Ms.,Andrew,Currier,,1986
2049075,Andrew.Dunster@modolabs.com,Pending,Ms.,Andrew,Dunster,,1986
2049091,Andrew.Ellwood@modolabs.com,Pending,Mr.,Andrew,Ellwood,,1986
2049189,Andrew.Huang@modolabs.com,Pending,Mr.,Andrew,Huang,,1986
2049372,Andrew.Jones@modolabs.com,Pending,Dr.,Andrew,Jones,,1986
2050193,Andrew.Kim@modolabs.com,Pending,Mr.,Andrew,Kim,,1986
2050653,Andrew.Kirkland@modolabs.com,Pending,Mr.,Andrew,Kirkland,,1986
2050723,Andrew.Lee@modolabs.com,Pending,Mr.,Andrew,Lee,,1986
2051164,Andrew.Leverett@modolabs.com,Pending,Mr.,Andrew,Leverett,,1986
2051174,Andrew.Lowell@modolabs.com,Pending,Ms.,Andrew,Lowell,,1986
2051340,Andrew.Mallon@modolabs.com,Pending,Ms.,Andrew,Mallon,,1986
2051359,Andrew.Mather@modolabs.com,Pending,Dr.,Andrew,Mather,,1986
2051544,Andrew.Moreland@modolabs.com,Pending,Ms.,Andrew,Moreland,,1986
2051770,Andrew.Nagatoshi@modolabs.com,Pending,Mr.,Andrew,Nagatoshi,,1986
2051916,Andrew.North@modolabs.com,Pending,Dr.,Andrew,North,,1986
2052270,Andrew.Ormsbee@modolabs.com,Pending,Ms.,Andrew,Ormsbee,,1986
2052272,Andrew.Patt@modolabs.com,Pending,Dr.,Andrew,Patt,,1986
2052558,Andrew.Pforzheimer@modolabs.com,Pending,Mr.,Andrew,Pforzheimer,,1986
2052576,Andrew.Quincy@modolabs.com,Pending,Mr.,Andrew,Quincy,,1986
2053124,Andrew.Smith@modolabs.com,Pending,Ms.,Andrew,Smith,,1986
2053182,Andrew.Swamy@modolabs.com,Pending,Mr.,Andrew,Swamy,,1986
2053208,Andrew.Tepfenhart@modolabs.com,Pending,,Andrew,Tepfenhart,,1986
2053227,Andrew.Winthrop@modolabs.com,Pending,Mr.,Andrew,Winthrop,,1986
2053228,Andrew.Yu@modolabs.com,Pending,Mr.,Andrew,Yu,,1986
2053229,Andy.Adams@modolabs.com,Pending,Mr.,Andy,Adams,,1986
2053233,Andy.Akins@modolabs.com,Pending,Mr.,Andy,Akins,,1986
2053248,Andy.Amjad@modolabs.com,Pending,Ms.,Andy,Amjad,,1986
2053411,Andy.Bailey@modolabs.com,Pending,Mr.,Andy,Bailey,,1986
2053429,Andy.Cabot@modolabs.com,Pending,Mr.,Andy,Cabot,,1986
2053481,Andy.Chisholm@modolabs.com,Pending,Ms.,Andy,Chisholm,,1986
2053521,Andy.Currier@modolabs.com,Pending,Mr.,Andy,Currier,,1986
2053592,Andy.Dunster@modolabs.com,Pending,Ms.,Andy,Dunster,,1986
2053630,Andy.Ellwood@modolabs.com,Pending,Mr.,Andy,Ellwood,,1986
2053752,Andy.Huang@modolabs.com,Pending,,Andy,Huang,,1986
2053777,Andy.Jones@modolabs.com,Pending,Mr.,Andy,Jones,,1986
2053816,Andy.Kim@modolabs.com,Pending,Ms.,Andy,Kim,,1986
2053882,Andy.Kirkland@modolabs.com,Pending,Dr.,Andy,Kirkland,,1986
2053927,Andy.Lee@modolabs.com,Pending,Dr.,Andy,Lee,,1986
2054377,Andy.Leverett@modolabs.com,Pending,Ms.,Andy,Leverett,,1986
2054483,Andy.Lowell@modolabs.com,Pending,Ms.,Andy,Lowell,,1986
2041071,modo.dfisher@gmail.com,Pending,Mr.,Darin,Fisher,,1986
