user_id,email,status,prefix,first_name,last_name,suffix,class_year
2046469,Andy.Jones@modolabs.com,Pending,Mr.,Andy,Jones,,2006
2046479,Andy.Kim@modolabs.com,Pending,Mr.,Andy,Kim,,2006
2046565,Andy.Kirkland@modolabs.com,Pending,Ms.,Andy,Kirkland,,2006
2046620,Andy.Lee@modolabs.com,Pending,Ms.,Andy,Lee,,2006
2046795,Andy.Leverett@modolabs.com,Pending,Ms.,Andy,Leverett,,2006
2046903,Andy.Lowell@modolabs.com,Pending,Mr.,Andy,Lowell,,2006
2046982,Andy.Mallon@modolabs.com,Pending,Ms.,Andy,Mallon,,2006
2047053,Andy.Mather@modolabs.com,Pending,Ms.,Andy,Mather,,2006
2047059,Andy.Moreland@modolabs.com,Pending,Ms.,Andy,Moreland,,2006
2047194,Andy.Nagatoshi@modolabs.com,Pending,Mr.,Andy,Nagatoshi,,2006
2047285,Andy.North@modolabs.com,Pending,Ms.,Andy,North,,2006
2047499,Andy.Ormsbee@modolabs.com,Pending,Mr.,Andy,Ormsbee,,2006
2047797,Andy.Patt@modolabs.com,Pending,Ms.,Andy,Patt,,2006
2047830,Andy.Pforzheimer@modolabs.com,Pending,Ms.,Andy,Pforzheimer,,2006
2047834,Andy.Quincy@modolabs.com,Pending,Mr.,Andy,Quincy,,2006
2048137,Andy.Smith@modolabs.com,Pending,Mr.,Andy,Smith,,2006
2048328,Andy.Swamy@modolabs.com,Pending,Ms.,Andy,Swamy,,2006
2048341,Andy.Tepfenhart@modolabs.com,Pending,Mr.,Andy,Tepfenhart,,2006
2048343,Andy.Winthrop@modolabs.com,Pending,Ms.,Andy,Winthrop,,2006
2048402,Andy.Yu@modolabs.com,Pending,Mr.,Andy,Yu,,2006
2048690,Bob.Adams@modolabs.com,Pending,Ms.,Bob,Adams,,2006
2048872,Bob.Akins@modolabs.com,Pending,Ms.,Bob,Akins,,2006
2049022,Bob.Amjad@modolabs.com,Pending,Ms.,Bob,Amjad,,2006
2049082,Bob.Bailey@modolabs.com,Pending,Mr.,Bob,Bailey,,2006
2049110,Bob.Cabot@modolabs.com,Pending,Mr.,Bob,Cabot,,2006
2049292,Bob.Chisholm@modolabs.com,Pending,Ms.,Bob,Chisholm,,2006
2049679,Bob.Currier@modolabs.com,Pending,Mr.,Bob,Currier,,2006
2049838,Bob.Dunster@modolabs.com,Pending,Mr.,Bob,Dunster,,2006
2050207,Bob.Ellwood@modolabs.com,Pending,Ms.,Bob,Ellwood,,2006
2050238,Bob.Huang@modolabs.com,Pending,Mr.,Bob,Huang,,2006
2050272,Bob.Jones@modolabs.com,Pending,Mr.,Bob,Jones,,2006
2050363,Bob.Kim@modolabs.com,Pending,Ms.,Bob,Kim,,2006
2050804,Bob.Kirkland@modolabs.com,Pending,Ms.,Bob,Kirkland,,2006
2050838,Bob.Lee@modolabs.com,Pending,Ms.,Bob,Lee,,2006
2050877,Bob.Leverett@modolabs.com,Pending,Ms.,Bob,Leverett,,2006
2050922,Bob.Lowell@modolabs.com,Pending,Ms.,Bob,Lowell,,2006
2051015,Bob.Mallon@modolabs.com,Pending,Ms.,Bob,Mallon,,2006
2051184,Bob.Mather@modolabs.com,Pending,Ms.,Bob,Mather,,2006
2051213,Bob.Moreland@modolabs.com,Pending,Mr.,Bob,Moreland,,2006
2051487,Bob.Nagatoshi@modolabs.com,Pending,Mr.,Bob,Nagatoshi,Jr.,2006
2051522,Bob.North@modolabs.com,Pending,Mr.,Bob,North,,2006
2051961,Bob.Ormsbee@modolabs.com,Pending,Mr.,Bob,Ormsbee,,2006
2052163,Bob.Patt@modolabs.com,Pending,Mr.,Bob,Patt,,2006
2052167,Bob.Pforzheimer@modolabs.com,Pending,Ms.,Bob,Pforzheimer,,2006
2052176,Bob.Quincy@modolabs.com,Pending,Ms.,Bob,Quincy,,2006
2052677,Bob.Smith@modolabs.com,Pending,Mr.,Bob,Smith,,2006
2052835,Bob.Swamy@modolabs.com,Pending,Ms.,Bob,Swamy,,2006
2052872,Bob.Tepfenhart@modolabs.com,Pending,Ms.,Bob,Tepfenhart,,2006
2053269,Bob.Winthrop@modolabs.com,Pending,Ms.,Bob,Winthrop,,2006
2053418,Bob.Yu@modolabs.com,Pending,Mr.,Bob,Yu,,2006
2053419,Brian.Adams@modolabs.com,Pending,Ms.,Brian,Adams,,2006
2053522,Brian.Akins@modolabs.com,Pending,Mr.,Brian,Akins,,2006
2053598,Brian.Amjad@modolabs.com,Pending,Ms.,Brian,Amjad,,2006
2053862,Brian.Bailey@modolabs.com,Pending,Ms.,Brian,Bailey,,2006
2053963,Brian.Cabot@modolabs.com,Pending,Ms.,Brian,Cabot,,2006
2054315,Brian.Chisholm@modolabs.com,Pending,Ms.,Brian,Chisholm,,2006
2054370,Brian.Currier@modolabs.com,Pending,Ms.,Brian,Currier,,2006
2054373,Brian.Dunster@modolabs.com,Pending,Ms.,Brian,Dunster,,2006
2035465,modo.asmith@gmail.com,Pending,Ms.,Alex,Smith,,2006
