user_id,email,status,prefix,first_name,last_name,suffix,class_year
2144610,Andy.Chisholm@modolabs.com,Pending,Dr.,Andy,Chisholm,,1971
2144820,Andy.Currier@modolabs.com,Pending,Dr.,Andy,Currier,,1971
2144828,Andy.Dunster@modolabs.com,Pending,Mr.,Andy,Dunster,III,1971
2144833,Andy.Ellwood@modolabs.com,Pending,Mr.,Andy,Ellwood,,1971
2144840,Andy.Huang@modolabs.com,Pending,Mr.,Andy,Huang,,1971
2144843,Andy.Jones@modolabs.com,Pending,Mr.,Andy,Jones,Jr.,1971
2144848,Andy.Kim@modolabs.com,Pending,Mr.,Andy,Kim,Jr.,1971
2145149,Andy.Kirkland@modolabs.com,Pending,Ms.,Andy,Kirkland,,1971
2145393,Andy.Lee@modolabs.com,Pending,Mr.,Andy,Lee,,1971
2145603,Andy.Leverett@modolabs.com,Pending,,Andy,Leverett,,1971
2145736,Andy.Lowell@modolabs.com,Pending,The Hon.,Andy,Lowell,,1971
2145767,Andy.Mallon@modolabs.com,Pending,Mr.,Andy,Mallon,,1971
2145804,Andy.Mather@modolabs.com,Pending,Mr.,Andy,Mather,,1971
2145818,Andy.Moreland@modolabs.com,Pending,Ms.,Andy,Moreland,,1971
2145861,Andy.Nagatoshi@modolabs.com,Pending,Dr,Andy,Nagatoshi,,1971
2145874,Andy.North@modolabs.com,Pending,Hon.,Andy,North,,1971
2146224,Andy.Ormsbee@modolabs.com,Pending,Ms.,Andy,Ormsbee,,1971
2146705,Andy.Patt@modolabs.com,Pending,Dr.,Andy,Patt,,1971
2147092,Andy.Pforzheimer@modolabs.com,Pending,Dr.,Andy,Pforzheimer,,1971
2147201,Andy.Quincy@modolabs.com,Pending,Mr.,Andy,Quincy,,1971
2147474,Andy.Smith@modolabs.com,Pending,Ms.,Andy,Smith,,1971
2147570,Andy.Swamy@modolabs.com,Pending,Mr.,Andy,Swamy,,1971
2147574,Andy.Tepfenhart@modolabs.com,Pending,Mr.,Andy,Tepfenhart,,1971
2147988,Andy.Winthrop@modolabs.com,Pending,Mr.,Andy,Winthrop,,1971
2148010,Andy.Yu@modolabs.com,Pending,Mr.,Andy,Yu,,1971
2148170,Bob.Adams@modolabs.com,Pending,Mr.,Bob,Adams,Jr.,1971
2148185,Bob.Akins@modolabs.com,Pending,Dr.,Bob,Akins,,1971
2148551,modo.jdoe@gmail.com,Pending,The Honora,Jane,Doe,,1971
2148559,modo.jfisher@gmail.com,Pending,Mr.,Janice,Fisher,,1971
2148186,modo.jpark@gmail.com,Pending,Dr.,John,Smith,,1971
2148529,modo.jsmith@gmail.com,Pending,,Jason,Park,,1971
2148212,modo.sfisher@gmail.com,Pending,Dr.,Sam,Fisher,,1971
