user_id,email,status,prefix,first_name,last_name,suffix,class_year
2144549,Andrew.Kirkland@modolabs.com,Pending,,Andrew,Kirkland,,1981
2144630,Andrew.Lee@modolabs.com,Pending,Mr.,Andrew,Lee,,1981
2144703,Andrew.Leverett@modolabs.com,Pending,Mr.,Andrew,Leverett,,1981
2144712,Andrew.Lowell@modolabs.com,Pending,Mr.,Andrew,Lowell,,1981
2144716,Andrew.Mallon@modolabs.com,Pending,Mrs.,Andrew,Mallon,,1981
2144768,Andrew.Mather@modolabs.com,Pending,Mr.,Andrew,Mather,,1981
2144808,Andrew.Moreland@modolabs.com,Pending,Ms.,Andrew,Moreland,,1981
2144813,Andrew.Nagatoshi@modolabs.com,Pending,Mr.,Andrew,Nagatoshi,,1981
2144873,Andrew.North@modolabs.com,Pending,Dr.,Andrew,North,,1981
2145162,Andrew.Ormsbee@modolabs.com,Pending,Mr.,Andrew,Ormsbee,,1981
2145233,Andrew.Patt@modolabs.com,Pending,Mr.,Andrew,Patt,Jr.,1981
2145243,Andrew.Pforzheimer@modolabs.com,Pending,Mr.,Andrew,Pforzheimer,,1981
2145356,Andrew.Quincy@modolabs.com,Pending,Mr.,Andrew,Quincy,Jr.,1981
2145357,Andrew.Smith@modolabs.com,Pending,Ms.,Andrew,Smith,,1981
2145422,Andrew.Swamy@modolabs.com,Pending,Mr.,Andrew,Swamy,,1981
2145816,Andrew.Tepfenhart@modolabs.com,Pending,Ms.,Andrew,Tepfenhart,,1981
2145820,Andrew.Winthrop@modolabs.com,Pending,Ms.,Andrew,Winthrop,,1981
2145853,Andrew.Yu@modolabs.com,Pending,Ms.,Andrew,Yu,,1981
2146082,Andy.Adams@modolabs.com,Pending,Dr.,Andy,Adams,,1981
2146323,Andy.Akins@modolabs.com,Pending,Ms.,Andy,Akins,,1981
2146560,Andy.Amjad@modolabs.com,Pending,Mr.,Andy,Amjad,,1981
2146934,Andy.Bailey@modolabs.com,Pending,Mr.,Andy,Bailey,,1981
2146940,Andy.Cabot@modolabs.com,Pending,Mrs.,Andy,Cabot,,1981
2147104,Andy.Chisholm@modolabs.com,Pending,Ms.,Andy,Chisholm,,1981
2147212,Andy.Currier@modolabs.com,Pending,Mr.,Andy,Currier,,1981
2147341,Andy.Dunster@modolabs.com,Pending,Mr.,Andy,Dunster,,1981
2147345,Andy.Ellwood@modolabs.com,Pending,Mr.,Andy,Ellwood,,1981
2147362,Andy.Huang@modolabs.com,Pending,,Andy,Huang,,1981
2147430,Andy.Jones@modolabs.com,Pending,Dr.,Andy,Jones,,1981
2147516,Andy.Kim@modolabs.com,Pending,Ms.,Andy,Kim,,1981
2147526,Andy.Kirkland@modolabs.com,Pending,Dr.,Andy,Kirkland,,1981
2147529,Andy.Lee@modolabs.com,Pending,Dr.,Andy,Lee,,1981
2147532,Andy.Leverett@modolabs.com,Pending,Mr.,Andy,Leverett,,1981
2147535,Andy.Lowell@modolabs.com,Pending,Mr.,Andy,Lowell,,1981
2147538,Andy.Mallon@modolabs.com,Pending,Ms.,Andy,Mallon,,1981
2147540,Andy.Mather@modolabs.com,Pending,Mr.,Andy,Mather,,1981
2147544,Andy.Moreland@modolabs.com,Pending,Mr.,Andy,Moreland,,1981
2147564,Andy.Nagatoshi@modolabs.com,Pending,Mr.,Andy,Nagatoshi,,1981
2147664,Andy.North@modolabs.com,Pending,Mrs.,Andy,North,,1981
2147683,Andy.Ormsbee@modolabs.com,Pending,Mr.,Andy,Ormsbee,,1981
2147802,Andy.Patt@modolabs.com,Pending,Dr.,Andy,Patt,,1981
2147871,Andy.Pforzheimer@modolabs.com,Pending,Mr.,Andy,Pforzheimer,,1981
2147927,Andy.Quincy@modolabs.com,Pending,Mr.,Andy,Quincy,,1981
2147951,Andy.Smith@modolabs.com,Pending,Ms.,Andy,Smith,,1981
2148006,Andy.Swamy@modolabs.com,Pending,Ms.,Andy,Swamy,,1981
2148048,Andy.Tepfenhart@modolabs.com,Pending,Ms.,Andy,Tepfenhart,,1981
2148075,Andy.Winthrop@modolabs.com,Pending,Mr.,Andy,Winthrop,,1981
2148083,Andy.Yu@modolabs.com,Pending,Ms.,Andy,Yu,,1981
2148101,Bob.Adams@modolabs.com,Pending,Dr.,Bob,Adams,,1981
2148105,Bob.Akins@modolabs.com,Pending,Dr.,Bob,Akins,,1981
2148150,Bob.Amjad@modolabs.com,Pending,Mr.,Bob,Amjad,,1981
2148179,Bob.Bailey@modolabs.com,Pending,Mr.,Bob,Bailey,,1981
2148184,Bob.Cabot@modolabs.com,Pending,Mr.,Bob,Cabot,,1981
2148196,Bob.Chisholm@modolabs.com,Pending,,Bob,Chisholm,,1981
2148200,modo.asmith@gmail.com,Pending,Dr.,Alex,Smith,III,1981
2148264,modo.dpark@gmail.com,Pending,Dr.,Dana,Park,,1981
2148476,modo.dsmith@gmail.com,Pending,Mrs.,Dan,Smith,,1981
2148549,modo.jleary@gmail.com,Pending,Mr.,Janet,Leary,,1981
2148481,modo.pleary@gmail.com,Pending,Ms.,Pat,Leary,,1981
